id_principal,casa,id_documento,descricao_tipo_documento,tipo_documento_ext,id_autor,data,url_inteiro_teor,id_leggo,peso_autor_documento,casa_autor,nome_eleitoral,autores
2252619,camara,2254555,Requerimento,Requerimento,204558,2020-06-04T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1900890,9c4bb6cced1e36a645164df0f3b6b1f2,0.05,camara,Dep. Marcelo Nilo (PSB/BA),Dep. Marcelo Nilo (PSB/BA)
2252619,camara,2254555,Requerimento,Requerimento,206231,2020-06-04T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1900890,9c4bb6cced1e36a645164df0f3b6b1f2,0.05,camara,Dep. Ted Conti (PSB/ES),Dep. Ted Conti (PSB/ES)
2252619,camara,2254555,Requerimento,Requerimento,141508,2020-06-04T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1900890,9c4bb6cced1e36a645164df0f3b6b1f2,0.05,camara,Dep. Mauro Nazif (PSB/RO),Dep. Mauro Nazif (PSB/RO)
2252619,camara,2254555,Requerimento,Requerimento,204389,2020-06-04T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1900890,9c4bb6cced1e36a645164df0f3b6b1f2,0.05,camara,Dep. Elias Vaz (PSB/GO),Dep. Elias Vaz (PSB/GO)
2252619,camara,2257689,Requerimento,Requerimento,205548,2020-07-15T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,9c4bb6cced1e36a645164df0f3b6b1f2,0.1111111111111111,camara,Dep. David Miranda (PSOL/RJ),Dep. David Miranda (PSOL/RJ)
2252619,camara,2257689,Requerimento,Requerimento,76874,2020-07-15T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,9c4bb6cced1e36a645164df0f3b6b1f2,0.1111111111111111,camara,Dep. Marcelo Freixo (PSOL/RJ),Dep. Marcelo Freixo (PSOL/RJ)
2252619,camara,2257689,Requerimento,Requerimento,73531,2020-07-15T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,9c4bb6cced1e36a645164df0f3b6b1f2,0.1111111111111111,camara,Dep. Ivan Valente (PSOL/SP),Dep. Ivan Valente (PSOL/SP)
2252619,camara,2257689,Requerimento,Requerimento,134812,2020-07-15T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,9c4bb6cced1e36a645164df0f3b6b1f2,0.1111111111111111,camara,Dep. Edmilson Rodrigues (PSOL/PA),Dep. Edmilson Rodrigues (PSOL/PA)
2252619,camara,2257689,Requerimento,Requerimento,204535,2020-07-15T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,9c4bb6cced1e36a645164df0f3b6b1f2,0.1111111111111111,camara,Dep. Sâmia Bomfim (PSOL/SP),Dep. Sâmia Bomfim (PSOL/SP)
2252619,camara,2257689,Requerimento,Requerimento,204407,2020-07-15T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,9c4bb6cced1e36a645164df0f3b6b1f2,0.1111111111111111,camara,Dep. Fernanda Melchionna (PSOL/RS),Dep. Fernanda Melchionna (PSOL/RS)
2252619,camara,2257689,Requerimento,Requerimento,204509,2020-07-15T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,9c4bb6cced1e36a645164df0f3b6b1f2,0.1111111111111111,camara,Dep. Áurea Carolina (PSOL/MG),Dep. Áurea Carolina (PSOL/MG)
2252619,camara,2257689,Requerimento,Requerimento,152605,2020-07-15T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,9c4bb6cced1e36a645164df0f3b6b1f2,0.1111111111111111,camara,Dep. Glauber Braga (PSOL/RJ),Dep. Glauber Braga (PSOL/RJ)
2252619,camara,2257689,Requerimento,Requerimento,74784,2020-07-15T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,9c4bb6cced1e36a645164df0f3b6b1f2,0.1111111111111111,camara,Dep. Luiza Erundina (PSOL/SP),Dep. Luiza Erundina (PSOL/SP)
2252799,camara,2252799,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204407,2020-05-14T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1894210,356d73e720dbbf019086505f783b6769,0.1,camara,Dep. Fernanda Melchionna (PSOL/RS),Dep. Fernanda Melchionna (PSOL/RS)
2252799,camara,2252799,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74784,2020-05-14T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1894210,356d73e720dbbf019086505f783b6769,0.1,camara,Dep. Luiza Erundina (PSOL/SP),Dep. Luiza Erundina (PSOL/SP)
2252799,camara,2252799,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,205548,2020-05-14T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1894210,356d73e720dbbf019086505f783b6769,0.1,camara,Dep. David Miranda (PSOL/RJ),Dep. David Miranda (PSOL/RJ)
2252799,camara,2252799,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204535,2020-05-14T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1894210,356d73e720dbbf019086505f783b6769,0.1,camara,Dep. Sâmia Bomfim (PSOL/SP),Dep. Sâmia Bomfim (PSOL/SP)
2252799,camara,2252799,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,134812,2020-05-14T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1894210,356d73e720dbbf019086505f783b6769,0.1,camara,Dep. Edmilson Rodrigues (PSOL/PA),Dep. Edmilson Rodrigues (PSOL/PA)
2252799,camara,2252799,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,73531,2020-05-14T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1894210,356d73e720dbbf019086505f783b6769,0.1,camara,Dep. Ivan Valente (PSOL/SP),Dep. Ivan Valente (PSOL/SP)
2252799,camara,2252799,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,76874,2020-05-14T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1894210,356d73e720dbbf019086505f783b6769,0.1,camara,Dep. Marcelo Freixo (PSOL/RJ),Dep. Marcelo Freixo (PSOL/RJ)
2252799,camara,2252799,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,152605,2020-05-14T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1894210,356d73e720dbbf019086505f783b6769,0.1,camara,Dep. Glauber Braga (PSOL/RJ),Dep. Glauber Braga (PSOL/RJ)
2252799,camara,2252799,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204509,2020-05-14T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1894210,356d73e720dbbf019086505f783b6769,0.1,camara,Dep. Áurea Carolina (PSOL/MG),Dep. Áurea Carolina (PSOL/MG)
2252799,camara,2252799,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204464,2020-05-14T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1894210,356d73e720dbbf019086505f783b6769,0.1,camara,Dep. Talíria Petrone (PSOL/RJ),Dep. Talíria Petrone (PSOL/RJ)
2252799,camara,2257689,Requerimento,Requerimento,73531,2020-07-15T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,356d73e720dbbf019086505f783b6769,0.1111111111111111,camara,Dep. Ivan Valente (PSOL/SP),Dep. Ivan Valente (PSOL/SP)
2252799,camara,2257689,Requerimento,Requerimento,205548,2020-07-15T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,356d73e720dbbf019086505f783b6769,0.1111111111111111,camara,Dep. David Miranda (PSOL/RJ),Dep. David Miranda (PSOL/RJ)
2252799,camara,2257689,Requerimento,Requerimento,134812,2020-07-15T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,356d73e720dbbf019086505f783b6769,0.1111111111111111,camara,Dep. Edmilson Rodrigues (PSOL/PA),Dep. Edmilson Rodrigues (PSOL/PA)
2252799,camara,2257689,Requerimento,Requerimento,74784,2020-07-15T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,356d73e720dbbf019086505f783b6769,0.1111111111111111,camara,Dep. Luiza Erundina (PSOL/SP),Dep. Luiza Erundina (PSOL/SP)
2252799,camara,2257689,Requerimento,Requerimento,204407,2020-07-15T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,356d73e720dbbf019086505f783b6769,0.1111111111111111,camara,Dep. Fernanda Melchionna (PSOL/RS),Dep. Fernanda Melchionna (PSOL/RS)
2252799,camara,2257689,Requerimento,Requerimento,204509,2020-07-15T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,356d73e720dbbf019086505f783b6769,0.1111111111111111,camara,Dep. Áurea Carolina (PSOL/MG),Dep. Áurea Carolina (PSOL/MG)
2252799,camara,2257689,Requerimento,Requerimento,152605,2020-07-15T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,356d73e720dbbf019086505f783b6769,0.1111111111111111,camara,Dep. Glauber Braga (PSOL/RJ),Dep. Glauber Braga (PSOL/RJ)
2252799,camara,2257689,Requerimento,Requerimento,204535,2020-07-15T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,356d73e720dbbf019086505f783b6769,0.1111111111111111,camara,Dep. Sâmia Bomfim (PSOL/SP),Dep. Sâmia Bomfim (PSOL/SP)
2252799,camara,2257689,Requerimento,Requerimento,76874,2020-07-15T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1913279,356d73e720dbbf019086505f783b6769,0.1111111111111111,camara,Dep. Marcelo Freixo (PSOL/RJ),Dep. Marcelo Freixo (PSOL/RJ)
2252883,camara,2252883,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,132504,2020-05-18T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1894729,330f394d2388250c763c3ab946fb4daf,0.3333333333333333,camara,Dep. Enio Verri (PT/-),Dep. Enio Verri (PT/-)
2252883,camara,2252883,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178970,2020-05-18T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1894729,330f394d2388250c763c3ab946fb4daf,0.3333333333333333,camara,Dep. João Daniel (PT/SE),Dep. João Daniel (PT/SE)
2252883,camara,2252883,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178986,2020-05-18T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1894729,330f394d2388250c763c3ab946fb4daf,0.3333333333333333,camara,Dep. Nilto Tatto (PT/SP),Dep. Nilto Tatto (PT/SP)
2253313,camara,2253313,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204468,2020-05-20T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1895971,d51394bb3a19ddf90e0a97d5505dce33,1,camara,Dep. Joenia Wapichana (REDE/RR),Dep. Joenia Wapichana (REDE/RR)
2254012,camara,2254012,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160535,2020-05-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1898904,a175c8bda7e2631cc1e9736d566c123a,0.14285714285714285,camara,Dep. Marcon (PT/RS),Dep. Marcon (PT/RS)
2254012,camara,2254012,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160610,2020-05-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1898904,a175c8bda7e2631cc1e9736d566c123a,0.14285714285714285,camara,Dep. Valmir Assunção (PT/BA),Dep. Valmir Assunção (PT/BA)
2254012,camara,2254012,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178986,2020-05-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1898904,a175c8bda7e2631cc1e9736d566c123a,0.14285714285714285,camara,Dep. Nilto Tatto (PT/SP),Dep. Nilto Tatto (PT/SP)
2254012,camara,2254012,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74160,2020-05-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1898904,a175c8bda7e2631cc1e9736d566c123a,0.14285714285714285,camara,Dep. Patrus Ananias (PT/MG),Dep. Patrus Ananias (PT/MG)
2254012,camara,2254012,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204370,2020-05-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1898904,a175c8bda7e2631cc1e9736d566c123a,0.14285714285714285,camara,Dep. Célio Moura (PT/TO),Dep. Célio Moura (PT/TO)
2254012,camara,2254012,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178970,2020-05-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1898904,a175c8bda7e2631cc1e9736d566c123a,0.14285714285714285,camara,Dep. João Daniel (PT/SE),Dep. João Daniel (PT/SE)
2254012,camara,2254012,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204467,2020-05-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1898904,a175c8bda7e2631cc1e9736d566c123a,0.14285714285714285,camara,Dep. Professora Rosa Neide (PT/MT),Dep. Professora Rosa Neide (PT/MT)
2254013,camara,2254013,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178986,2020-05-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1898907,0a6b435a3120d1427dcf1660980e8bc4,0.5,camara,Dep. Nilto Tatto (PT/SP),Dep. Nilto Tatto (PT/SP)
2254013,camara,2254013,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74160,2020-05-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1898907,0a6b435a3120d1427dcf1660980e8bc4,0.5,camara,Dep. Patrus Ananias (PT/MG),Dep. Patrus Ananias (PT/MG)
2256399,camara,2256399,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,162332,2020-06-30T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1908580,e4aad2327720ccbf7c8250365a1b16ff,1,camara,Dep. Luiz Nishimori (PL/PR),Dep. Luiz Nishimori (PL/PR)
2256399,camara,2257033,Requerimento de Urgência (Art. 155 do RICD),Requerimento de Urgência (Art. 155 do RICD),160541,2020-07-08T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1911025,e4aad2327720ccbf7c8250365a1b16ff,0.2,camara,Dep. Arthur Lira (PP/AL),Dep. Arthur Lira (PP/AL)
2256399,camara,2257033,Requerimento de Urgência (Art. 155 do RICD),Requerimento de Urgência (Art. 155 do RICD),141391,2020-07-08T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1911025,e4aad2327720ccbf7c8250365a1b16ff,0.2,camara,Dep. Arnaldo Jardim (CIDADANIA/SP),Dep. Arnaldo Jardim (CIDADANIA/SP)
2256399,camara,2257033,Requerimento de Urgência (Art. 155 do RICD),Requerimento de Urgência (Art. 155 do RICD),204395,2020-07-08T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1911025,e4aad2327720ccbf7c8250365a1b16ff,0.2,camara,Dep. Pedro Lupion (DEM/PR),Dep. Pedro Lupion (DEM/PR)
2256399,camara,2257033,Requerimento de Urgência (Art. 155 do RICD),Requerimento de Urgência (Art. 155 do RICD),204398,2020-07-08T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1911025,e4aad2327720ccbf7c8250365a1b16ff,0.2,camara,Dep. Felipe Francischini (PSL/PR),Dep. Felipe Francischini (PSL/PR)
2256399,camara,2257033,Requerimento de Urgência (Art. 155 do RICD),Requerimento de Urgência (Art. 155 do RICD),141422,2020-07-08T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1911025,e4aad2327720ccbf7c8250365a1b16ff,0.2,camara,Dep. Efraim Filho (DEM/-),Dep. Efraim Filho (DEM/-)
2259427,camara,2259427,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,141470,2020-08-05T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1919429,6451fa03d28215f7c2f0022958ce052a,1,camara,Dep. José Guimarães (PT/CE),Dep. José Guimarães (PT/CE)
2259673,camara,2259673,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,141470,2020-08-06T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1920459,529f5b79017039276e19442b56fb302d,1,camara,Dep. José Guimarães (PT/CE),Dep. José Guimarães (PT/CE)
2259680,camara,2259680,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204415,2020-08-06T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1920647,91221c629c992a78527e99ad35f6f06b,1,camara,Dep. Nereu Crispim (PSL/RS),Dep. Nereu Crispim (PSL/RS)
2259684,camara,2259684,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160610,2020-08-06T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1920687,01c3291306586541b3164eaede8d2af1,0.125,camara,Dep. Valmir Assunção (PT/BA),Dep. Valmir Assunção (PT/BA)
2259684,camara,2259684,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204393,2020-08-06T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1920687,01c3291306586541b3164eaede8d2af1,0.125,camara,Dep. Frei Anastacio Ribeiro (PT/PB),Dep. Frei Anastacio Ribeiro (PT/PB)
2259684,camara,2259684,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204370,2020-08-06T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1920687,01c3291306586541b3164eaede8d2af1,0.125,camara,Dep. Célio Moura (PT/TO),Dep. Célio Moura (PT/TO)
2259684,camara,2259684,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178970,2020-08-06T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1920687,01c3291306586541b3164eaede8d2af1,0.125,camara,Dep. João Daniel (PT/SE),Dep. João Daniel (PT/SE)
2259684,camara,2259684,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178986,2020-08-06T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1920687,01c3291306586541b3164eaede8d2af1,0.125,camara,Dep. Nilto Tatto (PT/SP),Dep. Nilto Tatto (PT/SP)
2259684,camara,2259684,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74160,2020-08-06T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1920687,01c3291306586541b3164eaede8d2af1,0.125,camara,Dep. Patrus Ananias (PT/MG),Dep. Patrus Ananias (PT/MG)
2259684,camara,2259684,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160535,2020-08-06T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1920687,01c3291306586541b3164eaede8d2af1,0.125,camara,Dep. Marcon (PT/RS),Dep. Marcon (PT/RS)
2259684,camara,2259684,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204495,2020-08-06T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1920687,01c3291306586541b3164eaede8d2af1,0.125,camara,Dep. Airton Faleiro (PT/PA),Dep. Airton Faleiro (PT/PA)
2259759,camara,2259759,Projeto de Lei Complementar,Projeto de Lei Complementar,164359,2020-08-10T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1921183,NA,1,camara,Dep. Delegado Waldir (PSL/GO),Dep. Delegado Waldir (PSL/GO)
2259770,camara,2259770,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204383,2020-08-10T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1921230,e00ef975d50210be7ff9805603aeb41d,0.3333333333333333,camara,Dep. Professor Israel Batista (PV/DF),Dep. Professor Israel Batista (PV/DF)
2259770,camara,2259770,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160575,2020-08-10T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1921230,e00ef975d50210be7ff9805603aeb41d,0.3333333333333333,camara,Dep. Erika Kokay (PT/DF),Dep. Erika Kokay (PT/DF)
2259770,camara,2259770,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,141470,2020-08-10T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1921230,e00ef975d50210be7ff9805603aeb41d,0.3333333333333333,camara,Dep. José Guimarães (PT/CE),Dep. José Guimarães (PT/CE)
2259770,camara,2259776,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204383,2020-08-10T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1921259,e00ef975d50210be7ff9805603aeb41d,0.5,camara,Dep. Professor Israel Batista (PV/DF),Dep. Professor Israel Batista (PV/DF)
2259770,camara,2259776,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178832,2020-08-10T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1921259,e00ef975d50210be7ff9805603aeb41d,0.5,camara,Dep. Leandre (PV/PR),Dep. Leandre (PV/PR)
2259770,camara,2259838,Requerimento,Requerimento,204383,2020-08-11T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1921525,e00ef975d50210be7ff9805603aeb41d,0.5,camara,Dep. Professor Israel Batista (PV/DF),Dep. Professor Israel Batista (PV/DF)
2259770,camara,2259838,Requerimento,Requerimento,178832,2020-08-11T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1921525,e00ef975d50210be7ff9805603aeb41d,0.5,camara,Dep. Leandre (PV/PR),Dep. Leandre (PV/PR)
2259770,camara,2260412,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,152605,2020-08-12T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1922540,e00ef975d50210be7ff9805603aeb41d,0.1111111111111111,camara,Dep. Glauber Braga (PSOL/RJ),Dep. Glauber Braga (PSOL/RJ)
2259770,camara,2260412,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204407,2020-08-12T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1922540,e00ef975d50210be7ff9805603aeb41d,0.1111111111111111,camara,Dep. Fernanda Melchionna (PSOL/RS),Dep. Fernanda Melchionna (PSOL/RS)
2259770,camara,2260412,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,134812,2020-08-12T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1922540,e00ef975d50210be7ff9805603aeb41d,0.1111111111111111,camara,Dep. Edmilson Rodrigues (PSOL/PA),Dep. Edmilson Rodrigues (PSOL/PA)
